"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2915809" -2.23934202209388 4.14168310728365 2.43210350091362 Inf -Inf 0.644977723999193
"X2915908" -0.00882065520297227 0.598096120922732 0.426886702711794 Inf -Inf 0.99953959659347
"X2916005" 0.169331312422354 1.30867979348594 0.834695096967407 Inf -Inf 1.08284769336312
"X2916104" -0.00862381653605361 0.00898432558021767 0.00862381653605361 Inf -Inf 0.827886387461146
"X2916302" -1.05044271817583 2.21663673858012 1.21726469849403 Inf NA 0.805913179692596
"X2916401" -0.907989048573814 2.31167662048048 1.40586703235264 Inf NA 0.827995307397875
"X2916203" -0.402609217928332 0.653445368725639 0.60690302632774 Inf -Inf 0.576858322054089
"X2916500" -0.259077146322325 0.269885418794986 0.259077146322325 Inf -Inf 0.155446287793395
"X2916609" -1.42066875160833 1.4800582262771 1.42066875160833 Inf -Inf 2.23580655990819
"X2916708" 0.0861432990443999 0.440018981074777 0.328332679193747 Inf -Inf 0.92705697654705
"X2916807" 0.132069592581879 1.87580989478802 1.45527324926666 Inf -Inf 0.75110877381505
"X2916856" -0.129344687518423 0.134751798102237 0.129344687518423 Inf -Inf 0.517378750073693
"X2916906" -0.0978134767046675 0.279082885285176 0.223419035843076 Inf -Inf 0.714940914697842
"X2917102" -0.151782649330351 0.847148544261387 0.485198637501641 Inf NA 0.831769092859956
"X2917300" -1.18828338402903 1.32870409072433 1.18828338402903 Inf -Inf 2.00131938362784
"X2917607" 0.698982948641953 1.42369353867606 0.771730521239051 Inf -Inf 1.13978661598383
"X2917805" -0.000347849380770699 0.97774998280569 0.569125561515432 Inf NA 0.975643819740741
"X2917904" -0.195628694257781 0.620973565199901 0.483868698621544 Inf -Inf 0.725803047932315
"X2918001" -0.696701834267536 2.47261905508913 1.6006161021855 Inf -Inf 0.826124439837678
"X2918209" -0.094881146151218 0.0988475467773402 0.094881146151218 Inf -Inf 0.479399475290364
"X2918308" -0.0689853757896409 0.0718692325812654 0.0689853757896409 Inf -Inf 0.413912254737845
"X2918456" -1.04053331892754 1.55081948143899 1.2716493687986 Inf -Inf 0.439130717282971
"X2918555" -0.293435906988273 0.770858309787746 0.633766935595738 Inf -Inf 1.35203612927091
"X2918704" -0.138095778797199 0.143868719004024 0.138095778797199 Inf -Inf 0.631294988787194
"X2918803" -0.112485411356924 0.117187738680464 0.112485411356924 Inf -Inf 0.514219023345937
"X2918902" -0.115116863309866 0.597352771872984 0.519018635501196 Inf -Inf 0.66434385344153
"X2919058" -0.143090164823358 0.149071889774728 0.143090164823358 Inf -Inf 0.361490942711643
"X2919207" -0.0258650553915596 0.0269463152209493 0.0258650553915596 Inf -Inf 0.413840886264953
"X2919702" -1.4609877487048 3.90043959755005 2.40888185777563 Inf -Inf 0.936245580350043
"X2919926" 0 0 0 NA NA NA
"X2920007" 0.169709209271568 0.935481134853474 0.676588160775794 Inf -Inf 1.11987005921511
"X2920403" -0.483260526087614 4.8844469685646 2.42802549914769 Inf NA 0.708481604614523
"X2920502" -0.237756381737332 3.27058410784231 1.78689083071668 Inf NA 1.03338264908916
"X2920601" 0.139956561602224 0.433088134955936 0.249977480953865 Inf NA 0.95991352686284
"X2920700" -0.940494060284053 1.26565883926517 1.11406359537553 Inf -Inf 0.792223001155931
"X2920908" -0.167473335457175 1.89939855118699 1.50223758245492 Inf -Inf 1.03751660370987
"X2921005" -0.0533663736965407 0.297691283781583 0.205037978609219 Inf -Inf 0.322682720434181
"X2921104" 0.152140696997785 0.863280530795155 0.720937958103322 Inf -Inf 1.03298573101372
"X2921302" 0.144979116154718 1.77321463313982 0.81681008219277 Inf NA 1.18808739228039
"X2922003" 0.380231647851951 1.9610740435543 1.66534379427611 Inf -Inf 0.421828507257274
"X2922201" -0.00862216412864395 0.00898260409575688 0.00862216412864395 Inf -Inf 0.41386387817491
"X2922300" -0.0258546524224648 0.0269354773673195 0.0258546524224648 Inf -Inf 0.413674438759437
"X2922409" 0.149431728874303 0.57434711737324 0.182011044763345 Inf -Inf 5.82435343242705
"X2922508" -0.0124256113475262 0.0129450501889398 0.0124256113475262 Inf -Inf 0.0568027947315483
"X2922607" 0.209781380224597 0.821355854908064 0.551483522608317 Inf -Inf 1.55712994618819
"X2922706" -0.399946008591888 0.873066655797548 0.822605015671952 Inf -Inf 0.663614130289978
"X2922755" -0.0172530254970685 0.0179742690097155 0.0172530254970685 Inf -Inf 0.552096815906193
"X2922805" 0.0298079550298385 0.617091891519275 0.315796230567945 Inf NA 0.891659945133022
"X2923001" 0.608525281368846 3.08926994648867 2.4537579736451 Inf -Inf 1.15470963465652
"X2923308" 0 0 0 NA NA NA
"X2923902" -0.897999679710323 0.982584546337677 0.901592495490684 Inf -Inf 0.759235785676365
"X2924108" -0.0344726411248932 0.0359137314878188 0.0344726411248932 Inf -Inf 0.661874709597949
"X2924678" 0.0472349098878004 0.390439249477522 0.256393115990942 Inf -Inf 1.07016257109263
"X2924702" 0.396898515050018 2.93328283253029 1.23235897265263 Inf NA 0.851125621400379
"X2924900" 0.0648739486822089 0.562282977275947 0.243993908309841 Inf NA 0.544730585994063
"X2925006" -1.60167005988575 2.68353090832956 2.28204740142624 Inf -Inf 1.79570943063048
"X2925105" -0.935998983812238 1.92961114191313 1.03548358545226 Inf -Inf 0.629154583565928
"X2925204" -0.0189217155554714 0.302989834811192 0.169795892830016 Inf NA 0.857916090088501
"X2925303" 0.0453550064796171 2.38981437516117 1.59017058570316 Inf -Inf 0.4137029166057
"X2925402" -0.411758564226061 0.822993892636214 0.681959619484152 Inf -Inf 0.40164492926674
"X2925501" 0.70041846776649 3.29540583597355 2.13970874139928 Inf NA 0.6690945901444
"X2925758" -0.106316239857573 0.314269641979089 0.249378048402361 Inf -Inf 0.772267504729893
"X2925956" 0.0488500765501772 0.280880115553 0.112086305493444 Inf -Inf 1.34503566592133
"X2926301" 0 0 0 NA NA NA
"X2926657" -3.08807430600836 5.58473709460771 3.59805027815965 Inf -Inf 0.967542931942091
"X2927002" -0.43145404534747 0.449490501113737 0.43145404534747 Inf -Inf 0.637224436205495
"X2927309" -0.025876738394387 0.0269584866186961 0.025876738394387 Inf -Inf 0.49683337717223
"X2927408" 0.00879471767563886 0.00915936556598059 0.00879471767563886 Inf Inf 0.422146448430665
"X2927507" -0.0025774121277114 0.00268515797071415 0.0025774121277114 Inf -Inf 0.0353473663228993
"X2927705" 1.33333203431903 1.73204986136266 1.33333288918627 Inf -Inf 0.496123865743727
"X2927804" -0.321949617612016 0.456709938905379 0.43559267030284 Inf -Inf 0.633589338622313
"X2927903" 0.0492549821719191 0.277359531567601 0.109746200838375 Inf -Inf 1.755939213414
"X2928059" -1.16393421464719 1.71162835152587 1.49728738389049 Inf -Inf 1.04919407922254
"X2928505" 0.195271427443881 0.856513176101803 0.413578509294752 Inf -Inf 1.47050136638134
"X2928604" -0.491705154892451 0.698664893134078 0.491705154892451 Inf -Inf 0.613034998307471
"X2928703" 0.048846812688633 0.277248755026413 0.110062557883661 Inf -Inf 2.11320111136628
"X2928802" -0.00862032264732462 0.00898068563336223 0.00862032264732462 Inf -Inf 0.413775487071582
"X2929107" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 Inf
"X2929008" -0.181051512991254 0.188620169817388 0.181051512991254 Inf -Inf 0.579364841572013
"X2929206" -0.12061238152143 0.125654447780013 0.12061238152143 Inf -Inf 0.413528165216333
"X2929305" -0.0949753063997147 0.0989456432901396 0.0949753063997147 Inf -Inf 0.434172829255839
"X2929354" 0.140801639683046 0.572093992118435 0.189147743738121 Inf -Inf 3.02636389980993
"X2929404" -0.0260394091520977 0.027127957646233 0.0260394091520977 Inf -Inf 0.624945819650346
"X2929503" -0.198418248364327 0.206712902217813 0.198418248364327 Inf -Inf 0.442980275418032
"X2929602" 0 0 0 NA NA NA
"X2929701" 0.186746016230402 0.512177584351056 0.385591251521813 Inf -Inf 1.48067040584376
"X2929750" -2.01549778505562e-07 2.39165832813523e-07 2.03252344331234e-07 Inf NA 9.75611252789924e-06
"X2930402" -0.137981354607108 0.143749511438125 0.137981354607108 Inf -Inf 0.473078930081514
"X2930709" -0.0948682832816063 0.0988341461897924 0.0948682832816063 Inf -Inf 0.5059641775019
"X2931103" 0 0 0 NA NA NA
"X2931202" -0.319233114167694 0.628476484921637 0.612532090676873 Inf -Inf 0.625564688350849
"X2931350" 1.47341876812807 2.63695206332108 1.88549744681077 Inf -Inf 2.15485422492659
"X2931400" -0.0776533446355284 0.080899556209448 0.0776533446355284 Inf -Inf 0.573440083462363
"X2931608" -0.0432115105588926 0.641158463075032 0.476481155825781 Inf -Inf 0.933514101209694
"X2931707" 0.01428193501284 0.282690438311867 0.143790204215414 Inf -Inf 1.15032163372331
"X2931806" 3.88085886422201 5.65330826036273 3.88085886422201 Inf Inf 0.765015299723435
"X2932101" -0.0317789990894627 0.393744059876824 0.310738016778522 Inf -Inf 0.78502235817732
"X2932200" -0.112164093476822 0.116852988464303 0.112164093476822 Inf -Inf 0.414144345145189
"X2932309" 0.0402081004379019 0.283938913028965 0.121728010878849 Inf -Inf 1.29843211604105
"X2932507" -0.698408005122793 0.727604173815705 0.698408005122793 Inf -Inf 0.604028544971064
"X2932705" 0.0632674115173504 0.561949138845007 0.255490685210906 Inf -Inf 1.29090030422352
"X2932903" -0.333380116548668 1.0568580938223 0.789082886165981 Inf -Inf 0.63657106783138
"X2933174" -0.0086256097993545 0.00898619380889333 0.0086256097993545 Inf -Inf 0.414029270369016
"X2933208" -0.115332754764165 0.270074166967816 0.15456669615957 Inf NA 0.511669063148922
"X2933257" -0.0502705670608486 0.802289525708928 0.482207309203478 Inf -Inf 0.907684346735958
"X2933307" -2.66718975380398 14.3410474437407 5.9365456847317 Inf NA 1.00335983403916
"X2933505" -0.0518968509816171 0.97629944984876 0.759918335162362 Inf -Inf 0.767917475532492
"X3200102" -0.235136415818869 2.38103048667447 1.54830379972049 Inf -Inf 1.85796455966459
"X3200169" -0.235682057291492 0.38577478729265 0.35738007508053 Inf -Inf 0.58149978318188
"X3200136" -0.00294737399195436 0.281515392881716 0.157451847401973 Inf -Inf 1.00769182337262
"X3200201" 0.0257603394120242 0.597983496547963 0.392190862805757 Inf -Inf 0.91830055681348
"X3200300" -0.129338848734152 0.134745715234094 0.129338848734152 Inf -Inf 0.620826473923932
"X3200359" 0.199431251819329 1.16231219624042 0.66130292819439 Inf -Inf 1.1542742019393
"X3200409" -0.0776110602080032 0.080855504128531 0.0776110602080032 Inf -Inf 0.496710785331221
"X3200508" -0.0432158106780336 0.0450223995050545 0.0432158106780336 Inf -Inf 0.414871782509123
"X3200607" -3.61869938365459 4.03118561684119 3.61869938365459 Inf -Inf 0.666785299099503
"X3200706" -0.017095841807132 0.0178105144307091 0.017095841807132 Inf -Inf 0.547066937828225
"X3200805" -0.241653961410432 0.587828247175416 0.519618047878197 Inf -Inf 0.63143458982667
"X3200904" -1.8783785244449 1.98809060332619 1.8783785244449 Inf -Inf 2.81756778666736
"X3201001" 0.767023494263099 2.22440937810075 1.09492141065584 Inf -Inf 2.62781138557401
"X3201100" -0.0172477229309898 0.0179687447757684 0.0172477229309898 Inf -Inf 0.413945350343755
"X3201159" 0.245471320107495 1.18684861262752 0.547655379237856 Inf NA 1.1186152426986
"X3201209" 0.341895594934968 0.945463156034176 0.742880642866741 Inf -Inf 0.938375548884305
"X3201308" -0.103469971313246 0.107795418208119 0.103469971313246 Inf -Inf 0.496655862303583
"X3201407" -0.0746424536779106 0.381514022138632 0.323661728778105 Inf -Inf 0.796705793915334
"X3201506" -4.59742502795128 4.71902444385569 4.59742502795128 Inf -Inf 3.19820871509654
"X3201605" 2.31425643235256 5.63713315690671 3.58178562039059 Inf -Inf 1.50153458322051
"X3201704" -0.0837833854626646 0.195016020785632 0.109659476082467 Inf NA 0.584850539106491
"X3201803" -0.020128620280969 0.289474665516683 0.175639484136076 Inf -Inf 0.702557936544304
"X3201902" 0.130868528218472 0.833448620004706 0.754392217278434 Inf -Inf 0.852019445396819
"X3202009" -0.149506164573831 0.155756103247945 0.149506164573831 Inf -Inf 0.844270105828693
"X3202108" 0.351375553206988 2.72660994395014 1.21676549362667 Inf NA 1.12316814796308
"X3202207" 0.0287299437067729 0.56896606312258 0.289472635334056 Inf -Inf 1.32330347581283
"X3202256" 0.485544606104658 1.28104419536184 0.717870275294305 Inf -Inf 1.96901561223581
"X3202306" -0.0648022226711488 0.5806940377639 0.294628951005587 Inf NA 1.01015640344773
"X3202405" -0.129434276446747 0.805131286010702 0.543426735812614 Inf -Inf 0.756071980261029
"X3202454" -0.109116368704527 0.612793461925652 0.336084100806247 Inf NA 0.701392906030428
"X3202504" -0.0114808993058264 0.286203873677676 0.166969829058385 Inf -Inf 0.890505754978053
