"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2915908" 0.0218275432417019 0.639585368407063 0.425348444155242 Inf -Inf 0.995937820461054
"X2916005" 0.220874018100051 1.38406198593341 0.835784668670049 Inf -Inf 1.08426119178817
"X2916104" 0 0 0 NA NA 0
"X2916302" -0.741066915580794 0.948353900712273 0.840003843179632 Inf -Inf 0.556140475484446
"X2916401" -0.54254725851857 1.21226141074415 0.947776079934183 Inf -Inf 0.558199409040991
"X2916203" -0.351730961119787 0.69471701893153 0.572102758532606 Inf -Inf 0.543780839793368
"X2916500" -0.845084133913583 1.06456415696636 0.845084133913583 Inf -Inf 0.50705048034815
"X2916609" -0.285453891179479 0.349248046721897 0.285453891179479 Inf -Inf 0.449238910708689
"X2916708" 0.105490777386346 0.449529527349544 0.316430930796179 Inf -Inf 0.893452039895093
"X2916807" 0.26350473570652 1.7358869942459 1.36369554352544 Inf -Inf 0.70384286117442
"X2916856" -0.0692417650172697 0.088864958012086 0.0692417650172697 Inf -Inf 0.276967060069079
"X2916906" -0.0703668387695993 0.288712861982364 0.201752524134075 Inf -Inf 0.645608077229041
"X2917102" -0.129957527119364 0.486983079019454 0.40672439029987 Inf -Inf 0.697241811942635
"X2917300" -0.0919287843261501 0.46582335934963 0.379023746544281 Inf -Inf 0.638355783653526
"X2917607" 0.595782423395378 1.39488496251396 0.814974351748442 Inf NA 1.2036544271977
"X2917805" -0.0269143249053863 0.749917384557948 0.431126060079551 Inf -Inf 0.739073245850658
"X2917904" -0.152774772795019 0.645478582324352 0.454087428171633 Inf -Inf 0.68113114225745
"X2918001" 0.000602741203392395 2.36441531368538 1.77444733288264 Inf -Inf 0.915843784713621
"X2918209" -0.0836632341447022 0.100535486230411 0.0836632341447022 Inf -Inf 0.42271949883639
"X2918308" -0.0608459884688998 0.0731167172585112 0.0608459884688998 Inf -Inf 0.365075930813399
"X2918456" -0.739084354457718 1.90291311954038 1.35676595878954 Inf -Inf 0.468523496560415
"X2918555" -0.252569189279523 0.933997489091774 0.72874191140264 Inf -Inf 1.5546494109923
"X2918704" -0.121691976937992 0.146233434517253 0.121691976937992 Inf -Inf 0.556306180287962
"X2918803" -0.0988747312618049 0.118814665544892 0.0988747312618049 Inf -Inf 0.451998771482537
"X2918902" -0.062165591714431 0.5132485204017 0.393006483141482 Inf -Inf 0.503048298421097
"X2919058" -0.0677722063376482 0.0904844719273597 0.0696686453729542 Inf NA 0.176004998836937
"X2919207" 0 0 0 NA NA 0
"X2919702" -1.31123231036823 2.84312778105872 1.91134521061468 Inf -Inf 0.742871013032427
"X2919926" 0 0 0 NA NA NA
"X2920007" 0.221421583947794 0.915042400336652 0.652106485734084 Inf -Inf 1.07934866604262
"X2920403" -0.230606825675297 3.1014587283439 1.7034841080298 Inf NA 0.497065271643953
"X2920502" -0.234255185656799 1.6319852520343 0.896484028383713 Inf NA 0.51844859472793
"X2920601" 0.133941656440167 0.45870462616923 0.308663347805713 Inf -Inf 1.18526725557394
"X2920700" -0.309488616242925 0.950501377855717 0.796815290623882 Inf -Inf 0.566624206665872
"X2920908" 0.206697224405132 1.95372743491449 1.41091259210347 Inf -Inf 0.974443229078658
"X2921005" -0.201062023357596 0.426018011968845 0.347297355483833 Inf -Inf 0.54656632994177
"X2921104" 0.203045905403301 0.88043295188393 0.691558577124476 Inf -Inf 0.990889901551488
"X2921302" 0.351724320626026 2.21948656557487 0.912176857751674 Inf -Inf 1.32680270218425
"X2922003" -0.292024647578226 2.36509495631281 1.99593724274053 Inf -Inf 0.505567217158551
"X2922201" 0 0 0 NA NA 0
"X2922300" -0.0228172456758434 0.0274187689719489 0.0228172456758434 Inf -Inf 0.365075930813495
"X2922409" 0.166666666666667 0.577350269189626 0.166666666666667 100 100 5.33333333333333
"X2922508" -0.0888075283394541 0.108107115281809 0.0888075283394541 Inf -Inf 0.405977272408933
"X2922607" 0.270921337167822 0.857535490701141 0.534957563456 Inf -Inf 1.510468414464
"X2922706" -0.48625305176609 0.917080786686488 0.807790508415916 Inf -Inf 0.651662931159058
"X2922755" 0 0 0 NA NA 0
"X2922805" 0.059550595419849 0.606568390185579 0.335480874718849 Inf -Inf 0.94724011685322
"X2923001" 0.840060115479299 3.41419367312967 2.73995827537033 Inf -Inf 1.28939212958604
"X2923308" 0 0 0 NA NA NA
"X2923902" -0.465160064401622 0.679107627692634 0.589999253777766 Inf -Inf 0.496841476865487
"X2924108" -0.0237011191087732 0.0284428558701809 0.0237011191087732 Inf -Inf 0.455061486888446
"X2924678" 0.060186186846238 0.408221688434095 0.256753135304057 Inf -Inf 1.07166526039954
"X2924702" 0.641376263265982 4.36673525065237 1.81506202901715 Inf NA 1.25356802004062
"X2924900" 0.165676964231205 0.896614114901119 0.510537488598318 Inf -Inf 1.13980462570787
"X2925006" 0.162165789113902 1.67294884630308 1.06520591337578 Inf -Inf 0.838194817082579
"X2925105" -0.717901422302536 1.53760150733333 0.845778564338108 Inf -Inf 0.513890773268724
"X2925204" -0.0293632756965717 0.306262473793206 0.187940154898524 Inf -Inf 0.949592361592541
"X2925303" -1.02831816418167 2.99262923022721 2.34073244459649 Inf -Inf 0.608971042496648
"X2925402" -0.245021716663756 0.897877630698418 0.718910801998107 Inf -Inf 0.423407588906861
"X2925501" 0.126931497649887 3.3280869981338 1.9865615796233 Inf -Inf 0.621204923921294
"X2925758" -0.0839931349561925 0.327093462525863 0.233887065550285 Inf -Inf 0.724295428800881
"X2925956" 0.0529103390988836 0.286844255527865 0.111366107578119 Inf -Inf 1.33639329093743
"X2926301" 0 0 0 NA NA NA
"X2926657" -1.86489531905416 2.95281664945812 2.25696299357627 Inf -Inf 0.606914418440678
"X2927002" -0.328878291273386 0.384800245132399 0.328878291273386 Inf -Inf 0.485727937880693
"X2927309" -0.0228172456758434 0.0274187689719489 0.0228172456758434 Inf -Inf 0.438091116976194
"X2927408" -2.61425071545003e-05 3.14146314677952e-05 2.61425071545003e-05 Inf -Inf 0.00125484034341601
"X2927507" -0.00792855277315802 0.0103168094461011 0.00792855277315802 Inf -Inf 0.108734438031881
"X2927705" -0.172407612636961 1.53334789084671 1.36123216976096 Inf -Inf 0.506504993399427
"X2927804" -0.271455143621704 0.498436898672124 0.420180109237004 Inf -Inf 0.611171067981096
"X2927903" 0.0597833519855707 0.272972111384134 0.0972644045463649 Inf -Inf 1.55623047274184
"X2928059" 0.151346461349619 1.24172077985873 0.969673397933119 Inf -Inf 0.679479169354595
"X2928505" 0.211641356395166 0.870101956252161 0.411828962651834 Inf -Inf 1.46428075609541
"X2928604" -0.510630787639605 0.6195539723692 0.510630787639605 Inf -Inf 0.636630592381846
"X2928703" 0.0529103390988749 0.269129351301665 0.101517088380847 Inf -Inf 1.94912809691227
"X2928802" 0 0 0 NA NA 0
"X2929107" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 Inf
"X2929008" -0.159720719730744 0.19193138280345 0.159720719730744 Inf -Inf 0.51110630313838
"X2929206" -0.105688684504453 0.127453523134342 0.105688684504453 Inf -Inf 0.362361204015268
"X2929305" -0.0836632341445887 0.100535486230274 0.0836632341445887 Inf -Inf 0.382460498946691
"X2929354" 0.166666666666667 0.577350269189626 0.166666666666667 100 100 2.66666666666667
"X2929404" -0.0228172456757564 0.0274187689718444 0.0228172456757564 Inf -Inf 0.547613896218154
"X2929503" -0.172436584564073 0.208624511711616 0.172436584564073 Inf -Inf 0.384974700422117
"X2929602" 0 0 0 NA NA NA
"X2929701" 0.204035607837492 0.541103957333142 0.397950441496562 Inf -Inf 1.5281296953468
"X2929750" 0 0 0 NA NA 0
"X2930402" -0.120925809030425 0.14574551152061 0.120925809030425 Inf -Inf 0.414602773818599
"X2930709" -0.0836632341447661 0.100535486230488 0.0836632341447661 Inf -Inf 0.446203915438753
"X2931103" 0 0 0 NA NA NA
"X2931202" -0.233835743091998 0.710905404822542 0.636316411108638 Inf -Inf 0.649855058153502
"X2931350" 1.5415642929957 2.59237722205501 1.86252595273049 Inf -Inf 2.12860108883484
"X2931400" -0.0684517370271457 0.0822563069153846 0.0684517370271457 Inf -Inf 0.505489750354307
"X2931608" -0.00859545099289101 0.67223295996047 0.465706449783711 Inf -Inf 0.912404473045639
"X2931707" 0.0548154321533389 0.296071878872521 0.11530956095707 Inf NA 0.922476487656562
"X2931806" 5.63182368458341 9.32652140495758 5.63182368458341 Inf Inf 1.11017468936347
"X2932101" -0.00826555018176847 0.426209587541554 0.312398348934543 Inf -Inf 0.789216881518845
"X2932200" -0.0988747312615224 0.118814665544552 0.0988747312615224 Inf -Inf 0.365075930811775
"X2932309" 0.0453045905404377 0.287592313555369 0.118649779131442 Inf -Inf 1.26559764406871
"X2932507" -0.634128792779787 0.749269550832147 0.634128792779787 Inf -Inf 0.54843571267441
"X2932705" 0.0753976839631832 0.56766304267576 0.246375336577923 Inf -Inf 1.2448438058674
"X2932903" -0.171490745362097 1.41094976217048 1.10189698105891 Inf -Inf 0.888925295644166
"X2933174" 0 0 0 NA NA 0
"X2933208" -0.143457671800638 0.172988923303639 0.143457671800638 Inf -Inf 0.474894361822801
"X2933257" -0.0250324864326196 0.821460337586486 0.463845415195818 Inf -Inf 0.873120781545069
"X2933307" -2.46542760228374 17.5357413928507 7.33960732008916 Inf Inf 1.24049701184606
"X2933505" 0.0193064049382674 1.07043323245659 0.747409361533298 Inf -Inf 0.755276828496806
"X3200102" 0.0595850022323713 2.15793164403621 1.23702268083924 Inf -Inf 1.48442721700709
"X3200169" -0.198079363337023 0.402547486927938 0.329101732227493 Inf -Inf 0.535487564302361
"X3200136" 0.0072758477469945 0.286448859746819 0.149757224926136 Inf -Inf 0.958446239527273
"X3200201" 0.052250537476011 0.5860756113162 0.343147063425717 Inf -Inf 0.803466294850458
"X3200300" -0.113092449961972 0.136460313011549 0.113092449961972 Inf -Inf 0.542843759817465
"X3200359" 0.24140454900717 1.09093785727101 0.576086801679863 Inf -Inf 1.00553332656849
"X3200409" -0.0684517370275789 0.0822563069159052 0.0684517370275789 Inf -Inf 0.438091116976505
"X3200508" -0.0380287427930332 0.0456979482865345 0.0380287427930332 Inf -Inf 0.365075930813119
"X3200607" -1.89739240993013 3.39258107245242 2.77747394353089 Inf -Inf 0.511780227598783
"X3200706" 0 0 0 NA NA 0
"X3200805" -0.183527667841032 0.565417810654008 0.419883002355744 Inf -Inf 0.510237572482929
"X3200904" -0.184300518790588 0.478926275245491 0.369225341971502 Inf -Inf 0.553838012957253
"X3201001" 0.797779116859702 2.18544365588813 1.04850668636632 Inf -Inf 2.51641604727916
"X3201100" 0 0 0 NA NA 0
"X3201159" 0.165557479571103 1.19891552380536 0.620826178028776 Inf -Inf 1.26807049129282
"X3201209" 0.408132214721951 0.867773451756922 0.651375561939733 Inf -Inf 0.822790183502821
"X3201308" -0.091268982703373 0.109675075887795 0.091268982703373 Inf -Inf 0.43809111697619
"X3201407" -0.043843777739472 0.353310857246782 0.270628642515136 Inf -Inf 0.66616281234495
"X3201506" 0.288188831128535 1.27835068452708 1.04195392562466 Inf NA 0.724837513478026
"X3201605" 2.43114692648396 5.49367734048613 3.43039813539876 Inf -Inf 1.43807083405363
"X3201704" -0.227956511536022 0.405346483341486 0.227956511536022 Inf -Inf 1.21576806152545
"X3201803" -0.00793564937043042 0.295461594886921 0.16653791448579 Inf -Inf 0.666151657943161
"X3201902" 0.209991852338124 0.85871886012058 0.748494762484785 Inf -Inf 0.845358790571052
"X3202009" -0.0836632341448978 0.100535486230646 0.0836632341448978 Inf -Inf 0.472451204582952
"X3202108" 0.716145224091816 4.04210832458455 1.69276236760161 Inf -Inf 1.5625498777861
"X3202207" -0.00613571101680028 0.57060322221871 0.306725607124837 Inf -Inf 1.40217420399925
"X3202256" 0.506945946936187 1.28819495575873 0.691452901634826 Inf -Inf 1.89655653019838
"X3202306" 0.0245877759964291 0.54656224962851 0.276607944542063 Inf -Inf 0.948370095572786
"X3202405" -0.0846529365794826 0.828937582102895 0.509792726965009 Inf -Inf 0.709276837516535
"X3202454" 0.0189129203178366 0.864693468974971 0.425598038288374 Inf -Inf 0.888204601645302
"X3202504" -0.00032990081154665 0.292458402821885 0.15908776753438 Inf -Inf 0.848468093516692
"X3202553" -0.208731525215647 0.575113168288069 0.439448881275899 Inf -Inf 1.20534550292818
"X3202603" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 4
"X3202652" -0.188249579305327 0.227283408272124 0.188249579305327 Inf -Inf 0.531528223920924
"X3202702" 0.107648238837695 0.430163943436579 0.297711964479034 Inf -Inf 0.81658138828535
"X3202801" -0.23470581627173 1.05470755458329 0.739296507288822 Inf -Inf 0.689053055337154
"X3202900" -0.0634379912784071 0.0806060580146472 0.0668590809395115 Inf NA 0.401154485637069
"X3203007" -0.254440887991018 0.526670476433726 0.398852830791585 Inf -Inf 0.814678122467918
"X3203056" -0.507537971732472 1.14456085849892 0.871738326169763 Inf -Inf 0.373602139787041
"X3203106" -0.0831857592044371 0.0983537576593998 0.0831857592044371 Inf -Inf 1.33097214727099
"X3203130" -0.105571042329284 0.127399516796055 0.105571042329284 Inf -Inf 0.460673639255059
