"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2708808" -0.107639519424905 0.564187509707342 0.395764617354819 Inf -Inf 0.775375576858422
"X2708907" -0.132399975629611 0.172925598823176 0.132399975629611 Inf -Inf 0.794399853777669
"X2709004" -0.0833433647494034 0.0833438239601461 0.0833433647494034 Inf -Inf 0.500060188496421
"X2709103" 0.0274052725110501 0.094966792176308 0.0275176911636007 Inf NA 0.440283058617611
"X2709152" -0.324134578119815 0.426183802025673 0.42306766112523 Inf -Inf 0.655072507548743
"X2709301" -0.208388332529823 0.444431736490659 0.431110612610361 Inf -Inf 0.646665918915542
"X2709400" -0.0185316443537329 0.277076883920383 0.168259972558896 Inf -Inf 1.15378266897529
"X2900306" 0.157385929692625 0.844075176015664 0.3272424655944 Inf -Inf 1.57076383485312
"X2900405" -2.19866653628088e-06 6.06791569628894e-05 4.8869176781526e-05 Inf NA 0.00234572048551325
"X2900603" -0.00553858675998421 0.275625387569456 0.156839830983468 Inf -Inf 0.836479098578497
"X2900702" -0.138909043332138 0.309211914162564 0.268462401558908 Inf -Inf 0.660830526914236
"X2900801" -0.677374368702409 2.91413620477345 2.70813519200896 Inf -Inf 0.565176040071434
"X2900900" -0.1245965436927 0.388785309150956 0.356832670701686 Inf -Inf 0.622835207042944
"X2901007" -0.120381053243194 0.120381413802829 0.120381053243194 Inf -Inf 0.525299141424846
"X2901106" 0.0185011327664744 0.373275165085514 0.265546627413888 Inf -Inf 0.849749207724442
"X2901205" 0.882216522537693 4.4701177822437 2.23456819089921 Inf NA 0.676714657180833
"X2901502" -0.0277793809721273 0.0277794161613185 0.0277793809721273 Inf -Inf 0.666705143331054
"X2901700" -1.09933326814044e-06 3.03395784814447e-05 2.4434588390763e-05 Inf NA 0.000781906828504415
"X2901908" 0.140238832240227 0.846777711597581 0.344744032888504 Inf -Inf 0.6364505222557
"X2901957" -2.19866653628088e-06 6.06791569628894e-05 4.8869176781526e-05 Inf NA 0.00117286024275662
"X2902054" -0.380138319309376 0.382268482546607 0.380138319309376 Inf -Inf 0.521332552195716
"X2902203" -2.7483331703511e-06 7.58489462036117e-05 6.10864709769074e-05 Inf NA 0.000977383535630519
"X2902252" -0.0789363929959307 0.0793392928601058 0.0789363929959307 Inf -Inf 0.445758454565256
"X2902302" 0.0198387290938315 0.27683659723954 0.136041156812104 Inf -Inf 1.18726827763291
"X2902401" -0.527094660231759 0.553076944116807 0.527094660231759 Inf -Inf 0.657156978990245
"X2902906" 0.0686653475900185 1.66297506884334 0.931067469563608 Inf -Inf 1.13142376048236
"X2903102" -0.262294888004008 0.262294981440142 0.262294888004008 Inf -Inf 1.39890606935471
"X2903300" -0.0201005236692785 0.275650922074175 0.168503873894894 Inf -Inf 0.808818594695489
"X2903409" -2.44900905495009 4.5503168520505 4.30245648222428 Inf -Inf 0.599471440193803
"X2903508" -1.80457294875794 4.19341153207334 1.91518673894198 Inf NA 0.721011478189924
"X2903706" -0.205925974794868 1.46910262015866 1.13636353864466 Inf -Inf 0.703812256192824
"X2904308" 0.0828059108884111 0.288517032220969 0.0840728324249975 Inf NA 0.424789048042093
"X2904704" -0.0833378680829932 0.083337961930728 0.0833378680829932 Inf -Inf 0.571459666854811
"X2904803" -1.06366171120425 1.13004111197462 1.06366171120425 Inf -Inf 0.576901267093833
"X2904852" 0 0 0 NA NA NA
"X2904902" 0.0735701388078047 0.598428621568956 0.366557213620125 Inf -Inf 1.40757970030128
"X2905404" 0.136463150288295 0.821807981668535 0.595060531895816 Inf -Inf 0.984927776931006
"X2905602" -0.12415422966471 0.302279575151859 0.255580125985475 Inf -Inf 0.629120310118093
"X2905701" -0.352977131137367 0.753656751642475 0.672560088277029 Inf -Inf 0.639265034401929
"X2905800" -0.306108566711299 0.480553117240285 0.479691593019843 Inf -Inf 0.605926222761908
"X2906303" -1.94199674481996 2.79491398440575 2.59391328210994 Inf -Inf 0.433070739274008
"X2906402" -1.09933326814044e-06 3.03395784814447e-05 2.4434588390763e-05 Inf NA 0.000781906828504415
"X2906501" 0.000121497675399369 0.276791008256772 0.152862297810644 Inf -Inf 0.815265588323435
"X2906709" 4.73358835841122 9.0938486279834 5.07178708624287 Inf NA 1.50740421139107
"X2906907" -0.578441858415611 1.88294366112996 1.49423138087753 Inf -Inf 0.424397078592435
"X2907004" -0.332890137033787 0.333940846763601 0.332890137033787 Inf -Inf 0.614566406831606
"X2907301" 0.0555441957784475 0.376813196865478 0.240762354525063 Inf -Inf 1.10062790640029
"X2907509" -0.0648322005668119 0.283990627291416 0.20686295493361 Inf -Inf 0.763801679754867
"X2908002" -0.120383251909729 0.120383776147479 0.120383251909729 Inf -Inf 0.502469225362349
