"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X3201803" -0.0371496457653118 0.334704759450052 0.201693066239566 Inf -Inf 0.806772264958262
"X3201902" 0.0371423736663497 0.889481293891138 0.703390661680079 Inf -Inf 0.794417688485736
"X3202009" -0.110442730840425 0.160919231201927 0.110442730840425 Inf -Inf 0.623676597687104
"X3202108" 0.54617641546906 3.84572402786412 1.65105950180082 Inf -Inf 1.52405492473922
"X3202207" 0.00602269453513985 0.617326246293036 0.323796762550344 Inf -Inf 1.48021377165871
"X3202256" 0.455821453244038 1.32398632860412 0.7485067261412 Inf -Inf 2.053047020273
"X3202306" -0.0240980502395214 0.525316168604268 0.290114765204749 Inf -Inf 0.994679194987709
"X3202405" -0.191770923361699 0.834653601721863 0.535879807140821 Inf -Inf 0.74557190558723
"X3202454" -0.0481961004790429 0.860719571361871 0.48948199854377 Inf -Inf 1.02152764913482
"X3202504" -0.0271093975070914 0.325249189223497 0.190334766960347 Inf -Inf 1.01511875712185
