"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2908002" -0.108856933629901 0.111948654914835 0.108856933629901 Inf -Inf 0.454359375150891
"X2908200" 0.116534735070775 0.392420107251116 0.201467475435119 Inf -Inf 1.7582616037974
"X2908309" -0.728122776939576 0.804717197088247 0.728122776939576 Inf -Inf 34.9498932930996
"X2908507" -0.0417998538183321 0.0429870404627459 0.0417998538183321 Inf -Inf 0.401278596655988
"X2908606" -0.199569681943993 0.669330048196949 0.573740801381048 Inf -Inf 0.417266037368035
"X2908903" 0.0331916441394376 0.272940460471783 0.121979152623636 Inf -Inf 1.30111096131878
"X2909505" -3.41280082829821e-05 0.28457607753297 0.157000474134907 Inf -Inf 0.793265553523741
"X2909802" 0.0746754938334167 0.384036758467449 0.230525510964977 Inf -Inf 1.10652245263189
"X2910008" -0.100996321507667 0.571541678078209 0.393107503579878 Inf -Inf 0.802942986035496
"X2910057" -0.100269276999849 0.103117094291666 0.100269276999849 Inf -Inf 0.506623715367658
"X2910206" 0 0 0 NA NA NA
"X2910305" 0 0 0 NA NA NA
"X2910404" 1.51653527007878 4.92018288270228 2.90231890913247 Inf NA 0.550637579598255
"X2910503" -0.21841191872685 0.685401978037492 0.598434754062893 Inf -Inf 0.765996485200503
"X2910602" -0.779761505139614 1.05923433234397 0.823250924362102 Inf NA 0.622299911328833
"X2910727" -0.053427051125911 1.09260009983824 0.867343337638698 Inf NA 0.440555346102196
"X2910800" -0.242488907354902 0.249376003024696 0.242488907354902 Inf -Inf 0.484977814709804
"X2910909" -0.29275269007593 0.301067362306242 0.29275269007593 Inf -Inf 0.597962941431687
"X2911006" -0.167667959831253 0.304003322903636 0.276788136576216 Inf -Inf 0.617945607239924
"X2911204" -0.0585622208586526 0.0602254871172565 0.0585622208586526 Inf -Inf 0.43245947711005
"X2911501" -0.000673621003363662 0.000692752980764006 0.000673621003363662 Inf -Inf 0.0038039774307595
"X2911600" -0.00836523847031313 0.00860282541098653 0.00836523847031313 Inf -Inf 0.803062893150061
